,entity,code,year,youth_literacy_rate__population_15_24_years__male__pct__lr_ag15t24_m,youth_literacy_rate__population_15_24_years__female__pct__lr_ag15t24_f,owid_region
1922,Upper-middle-income countries,OWID_UMC,2010,98.7,98.61,
1923,Upper-middle-income countries,OWID_UMC,2011,98.8,98.66,
1924,Upper-middle-income countries,OWID_UMC,2012,98.92,98.76,
1925,Upper-middle-income countries,OWID_UMC,2013,98.94,98.83,
1926,Upper-middle-income countries,OWID_UMC,2014,99.13,99.03,
1927,Upper-middle-income countries,OWID_UMC,2015,99.14,99.06,
1928,Upper-middle-income countries,OWID_UMC,2016,99.18,99.13,
1929,Upper-middle-income countries,OWID_UMC,2017,99.08,99.1,
1930,Upper-middle-income countries,OWID_UMC,2018,99.09,99.12,
1931,Upper-middle-income countries,OWID_UMC,2019,99.22,99.25,
1932,Upper-middle-income countries,OWID_UMC,2020,99.23,99.26,
1933,Upper-middle-income countries,OWID_UMC,2021,99.2,99.25,
1934,Upper-middle-income countries,OWID_UMC,2022,99.2,99.27,
1935,Upper-middle-income countries,OWID_UMC,2023,99.21,99.29,
1936,Upper-middle-income countries,OWID_UMC,2024,99.26,99.33,
1937,Uruguay,URY,1975,97.74,98.84,South America
1938,Uruguay,URY,1985,98.26,99.0,South America
1939,Uruguay,URY,1996,98.15,99.02,South America
1940,Uruguay,URY,2006,98.31,99.11,South America
1941,Uruguay,URY,2007,98.49,99.02,South America
1942,Uruguay,URY,2008,98.63,99.32,South America
1943,Uruguay,URY,2009,98.5,99.22,South America
1944,Uruguay,URY,2010,98.36,99.23,South America
1945,Uruguay,URY,2011,98.61,99.12,South America
1946,Uruguay,URY,2012,98.63,99.3,South America
1947,Uruguay,URY,2013,98.56,99.31,South America
1948,Uruguay,URY,2014,98.31,99.39,South America
1949,Uruguay,URY,2015,98.64,99.23,South America
1950,Uruguay,URY,2016,98.87,99.44,South America
1951,Uruguay,URY,2017,98.56,99.32,South America
1952,Uruguay,URY,2018,98.6,99.17,South America
1953,Uruguay,URY,2019,98.74,99.32,South America
1954,Uruguay,URY,2020,98.78699,99.36902,South America
1955,Uruguay,URY,2021,99.1,99.2,South America
1956,Uruguay,URY,2022,98.9,99.38,South America
1957,Uruguay,URY,2023,98.7,99.4,South America
1958,Uruguay,URY,2024,98.85,99.2,South America
1959,Uzbekistan,UZB,2000,99.85,99.89,Asia
1960,Uzbekistan,UZB,2006,,100.0,Asia
1961,Uzbekistan,UZB,2013,100.0,100.0,Asia
1962,Uzbekistan,UZB,2014,100.0,100.0,Asia
1963,Uzbekistan,UZB,2015,100.0,100.0,Asia
1964,Uzbekistan,UZB,2016,100.0,100.0,Asia
1965,Uzbekistan,UZB,2018,100.0,100.0,Asia
1966,Uzbekistan,UZB,2019,100.0,100.0,Asia
1967,Uzbekistan,UZB,2021,100.0,100.0,Asia
1968,Uzbekistan,UZB,2022,100.0,100.0,Asia
1969,Vanuatu,VUT,1979,75.74,67.64,Oceania
1970,Vanuatu,VUT,2019,96.02108,96.81652,Oceania
1971,Vanuatu,VUT,2020,88.4881,88.833786,Oceania
1972,Vanuatu,VUT,2023,93.36,94.51,Oceania
1973,Venezuela,VEN,1981,92.33,93.89,South America
1974,Venezuela,VEN,1990,94.52,96.36,South America
1975,Venezuela,VEN,2000,96.9,98.2,South America
1976,Venezuela,VEN,2001,96.33,98.07,South America
1977,Venezuela,VEN,2002,97.2,98.4,South America
1978,Venezuela,VEN,2003,97.2,98.5,South America
1979,Venezuela,VEN,2004,97.7,98.6,South America
1980,Venezuela,VEN,2005,97.6,98.5,South America
1981,Venezuela,VEN,2006,97.8,98.8,South America
1982,Venezuela,VEN,2007,97.97,98.84,South America
1983,Venezuela,VEN,2008,98.1,98.9,South America
1984,Venezuela,VEN,2009,98.27,98.8,South America
1985,Venezuela,VEN,2010,98.1,98.8,South America
1986,Venezuela,VEN,2011,96.89,98.24,South America
1987,Venezuela,VEN,2012,98.6,99.1,South America
1988,Venezuela,VEN,2013,98.5,98.9,South America
1989,Venezuela,VEN,2014,98.6,99.2,South America
1990,Venezuela,VEN,2015,98.71,99.32,South America
1991,Venezuela,VEN,2016,98.44,99.09,South America
1992,Venezuela,VEN,2017,98.36817,99.23415,South America
1993,Vietnam,VNM,1979,96.11,94.02,Asia
1994,Vietnam,VNM,1989,94.08,93.4,Asia
1995,Vietnam,VNM,1999,94.76,94.3,Asia
1996,Vietnam,VNM,2000,95.59,94.06,Asia
1997,Vietnam,VNM,2006,,100.0,Asia
1998,Vietnam,VNM,2009,97.4,96.78,Asia
1999,Vietnam,VNM,2014,,98.81,Asia
2000,Vietnam,VNM,2019,98.71,98.54,Asia
2001,Vietnam,VNM,2020,97.48,98.97,Asia
2002,Vietnam,VNM,2022,98.96,99.14,Asia
2003,Wallis and Futuna,WLF,2018,100.0,100.0,Oceania
2004,Wallis and Futuna,WLF,2019,100.0,100.0,Oceania
2005,Wallis and Futuna,WLF,2020,98.42,99.06,Oceania
2006,Wallis and Futuna,WLF,2023,100.0,100.0,Oceania
2007,World,OWID_WRL,1975,82.65,67.14,
2008,World,OWID_WRL,1976,82.64,67.25,
2009,World,OWID_WRL,1977,82.74,67.67,
2010,World,OWID_WRL,1978,83.04,68.63,
2011,World,OWID_WRL,1979,83.41,69.66,
2012,World,OWID_WRL,1980,83.62,70.61,
2013,World,OWID_WRL,1981,83.82,71.5,
2014,World,OWID_WRL,1982,84.02,72.36,
2015,World,OWID_WRL,1983,84.18,73.12,
2016,World,OWID_WRL,1984,84.44,74.03,
2017,World,OWID_WRL,1985,84.7,74.83,
2018,World,OWID_WRL,1986,84.95,75.57,
2019,World,OWID_WRL,1987,85.49,76.54,
2020,World,OWID_WRL,1988,86.42,76.88,
2021,World,OWID_WRL,1989,86.64,77.44,
2022,World,OWID_WRL,1990,86.86,78.08,
2023,World,OWID_WRL,1991,87.07,78.6,
2024,World,OWID_WRL,1992,87.38,79.04,
2025,World,OWID_WRL,1993,87.71,79.41,
2026,World,OWID_WRL,1994,87.88,79.9,
2027,World,OWID_WRL,1995,88.04,80.4,
2028,World,OWID_WRL,1996,88.18,80.88,
2029,World,OWID_WRL,1997,88.69,82.17,
2030,World,OWID_WRL,1998,89.7,82.84,
2031,World,OWID_WRL,1999,89.87,83.35,
2032,World,OWID_WRL,2000,89.87,83.42,
2033,World,OWID_WRL,2001,89.97,83.9,
2034,World,OWID_WRL,2002,90.41,84.41,
2035,World,OWID_WRL,2003,90.85,84.9,
2036,World,OWID_WRL,2004,91.02,85.43,
2037,World,OWID_WRL,2005,91.4,85.47,
2038,World,OWID_WRL,2006,90.92,85.51,
2039,World,OWID_WRL,2007,91.09,86.03,
2040,World,OWID_WRL,2008,91.41,86.56,
2041,World,OWID_WRL,2009,91.52,86.93,
2042,World,OWID_WRL,2010,91.9,87.33,
2043,World,OWID_WRL,2011,92.09,87.93,
2044,World,OWID_WRL,2012,92.34,88.34,
2045,World,OWID_WRL,2013,92.69,88.95,
2046,World,OWID_WRL,2014,92.79,89.34,
2047,World,OWID_WRL,2015,92.94,89.76,
2048,World,OWID_WRL,2016,93.01,90.08,
2049,World,OWID_WRL,2017,93.1,90.3,
2050,World,OWID_WRL,2018,93.15,90.41,
2051,World,OWID_WRL,2019,93.9,91.11,
2052,World,OWID_WRL,2020,93.94,91.27,
2053,World,OWID_WRL,2021,93.99,91.46,
2054,World,OWID_WRL,2022,94.0,91.63,
2055,World,OWID_WRL,2023,94.06,91.83,
2056,World,OWID_WRL,2024,94.13,92.02,
2057,Yemen,YEM,1994,82.8,35.38,Asia
2058,Yemen,YEM,2006,,65.66,Asia
2059,Yemen,YEM,2013,,64.08,Asia
2060,Yemen,YEM,2023,61.76,76.92,Asia
2061,Zambia,ZMB,1990,67.27,65.52,Africa
2062,Zambia,ZMB,1999,72.62,66.23,Africa
2063,Zambia,ZMB,2002,77.73,66.31,Africa
2064,Zambia,ZMB,2010,91.2,86.51,Africa
2065,Zambia,ZMB,2018,82.45,72.91,Africa
2066,Zambia,ZMB,2019,86.264465,,Africa
2067,Zambia,ZMB,2020,88.25815,83.83095,Africa
2068,Zambia,ZMB,2021,85.34498,82.951485,Africa
2069,Zambia,ZMB,2022,86.79978,82.18072,Africa
2070,Zambia,ZMB,2023,86.29098,,Africa
2071,Zambia,ZMB,2024,79.31,75.96,Africa
2072,Zimbabwe,ZWE,1982,93.83,84.81,Africa
2073,Zimbabwe,ZWE,1992,96.54,94.35,Africa
2074,Zimbabwe,ZWE,2009,,95.65,Africa
2075,Zimbabwe,ZWE,2014,,96.31,Africa
2076,Zimbabwe,ZWE,2019,90.77,94.22,Africa
